FACILITY_UNIT_PROCESS_ID,CWNS_ID,FACILITY_ID,STATE_CODE,INFRASTRUCTURE_TYPE,TREATMENT_TYPE,UNIT_PROCESS,EXISTING_FLAG,PLANNED_FLAG,UNIT_PROCESS_NOTES
1847,13000000421,3607712,GA,Wastewater,Preliminary treatment,Screening,Y,,
1850,13000000421,3607712,GA,Wastewater,Disinfection,"Disinfection, UV",Y,,
1849,13000000421,3607712,GA,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
1851,13000000421,3607712,GA,Wastewater,Full Advanced Treatment for Potable Reuse,Media Filtration,Y,,
1842,29000000152,3607713,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
2456,29000000276,3607893,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,
2551,29003082001,1133913,MO,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,
2552,29003082001,1133913,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2549,29003082001,1133913,MO,Wastewater,Preliminary treatment,Screening,Y,,
2550,29003082001,1133913,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,Oxidation ditch
2835,54004502001,1095242,WV,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,Two extended aeration system basins and Aerobic Sludge Digester
2831,54004502001,1095242,WV,Wastewater,Disinfection,"Disinfection, UV",Y,,
2833,54004502001,1095242,WV,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
2834,54004502001,1095242,WV,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
2832,54004502001,1095242,WV,Wastewater,Preliminary treatment,Screening,Y,,
3295,48002138001,1227800,TX,Wastewater,Disinfection,Advanced oxidation process (AOP),Y,,Oxidation ditch
3296,48002138001,1227800,TX,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
3297,48002138001,1227800,TX,Wastewater,Solids handling,Biosolids Drying,Y,,drying beds
3366,04001320005,3534396,AZ,Wastewater,Disinfection,"Disinfection, UV",Y,,
3367,04001320005,3534396,AZ,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2380,29004109001,1134118,MO,Wastewater,Secondary treatment,"Reactor, Sequencing Batch (SBR)",Y,,Sequencing batch reactors
2379,29004109001,1134118,MO,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,
2382,29004109001,1134118,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2383,29004109001,1134118,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
3936,29004109001,1134118,MO,Wastewater,Preliminary treatment,Screening,,Y,
2394,29002362001,1133802,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,Oxidation ditch
2393,29002362001,1133802,MO,Wastewater,Preliminary treatment,Screening,Y,,
2395,29002362001,1133802,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2397,29002362001,1133802,MO,Wastewater,Solids handling,Biosolids Thickening,Y,,
2396,29002362001,1133802,MO,Wastewater,Disinfection,Dechlorination,Y,,
2398,29002362001,1133802,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2399,29002362001,1133802,MO,Wastewater,Secondary treatment,"Lagoon, Anaerobic",Y,,
390,29000000045,3607410,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
388,29000000045,3607410,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,extended aeration
389,29000000045,3607410,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1786,29001065001,1133346,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
3025,29001065001,1133346,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
3026,29001065001,1133346,MO,Wastewater,Secondary treatment,Biological Nutrient Removal (BNR) Membrane Bio-Reactor (MBR),,Y,MBBR
3308,32000000027,3608728,NV,Wastewater,Solids handling,Biosolids Drying,Y,,
6809,12000000049,3608736,FL,Stormwater,Gray infrastructure,Gray stormwater conveyance,Y,,
3586,04001316002,3210088,AZ,Wastewater,Disinfection,"Disinfection, UV",,Y,
481,29002154001,1133711,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,
482,29002154001,1133711,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
3927,29002154001,1133711,MO,Wastewater,Preliminary treatment,Screening,,Y,
890,29002470001,1133858,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
353,29000000035,3607400,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
355,29000000035,3607400,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
352,29000000035,3607400,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,extended aeration
354,29000000035,3607400,MO,Wastewater,Disinfection,Dechlorination,Y,,
1957,29003667001,1133990,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
2244,29000000272,3607866,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2245,29000000272,3607866,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2242,29000000272,3607866,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
2243,29000000272,3607866,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,extended aeration
774,29002234001,1133745,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
3098,29002234001,1133745,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",,Y,
3099,29002234001,1133745,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
1093,29003471001,1133966,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,oxidation basin
1094,29003471001,1133966,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1096,29003471001,1133966,MO,Wastewater,Solids handling,Biosolids Drying,Y,,
1092,29003471001,1133966,MO,Wastewater,Preliminary treatment,Screening,Y,,
1095,29003471001,1133966,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
4974,30000000012,3608089,MT,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,Total retention lagoon.
1239,29001217001,1133549,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
1241,29001217001,1133549,MO,Wastewater,Preliminary treatment,Screening,Y,,
2784,29001217001,1133549,MO,Wastewater,Secondary treatment,"Attached Growth, Aerobic",,Y,SAGR
1296,29004045001,1134067,MO,Wastewater,Preliminary treatment,Screening,Y,,
1298,29004045001,1134067,MO,Wastewater,Secondary treatment,"Activated Sludge, Conventional",Y,,activated sludge
1297,29004045001,1134067,MO,Wastewater,Nutrient Removal and additional treatment,Biological P removal,Y,,
1299,29004045001,1134067,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1301,29004045001,1134067,MO,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
1300,29004045001,1134067,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
987,29002401001,1133826,MO,Wastewater,Secondary treatment,"Activated Sludge, Conventional",Y,,Activated sludge treatment
990,29002401001,1133826,MO,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,Belt press
986,29002401001,1133826,MO,Wastewater,Preliminary treatment,Screening,Y,,
988,29002401001,1133826,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,Oxidation ditch
989,29002401001,1133826,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
3850,29002401001,1133826,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
3849,29002401001,1133826,MO,Wastewater,Preliminary treatment,Flow Equalization,,Y,
1105,29002415001,1133835,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
1108,29002415001,1133835,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
1106,29002415001,1133835,MO,Wastewater,Secondary treatment,"Activated Sludge, Conventional",Y,,activated sludge
1107,29002415001,1133835,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
3906,29000000332,3609474,MO,Wastewater,Solids handling,Biosolids Drying,Y,,
3907,29000000332,3609474,MO,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
2368,29002389001,1233254,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,
2796,29003157001,1233272,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
2651,29003157001,1233272,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,Oxidation ditch
2652,29003157001,1233272,MO,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,
2650,29003157001,1233272,MO,Wastewater,Preliminary treatment,Screening,Y,,
2654,29003157001,1233272,MO,Wastewater,Disinfection,Dechlorination,Y,,
2655,29003157001,1233272,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2795,29003157001,1233272,MO,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Alum",,Y,
2656,29003157001,1233272,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
2653,29003157001,1233272,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2231,29002376001,1133815,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,
2232,29002376001,1133815,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,Extended aeration
2230,29002376001,1133815,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
2233,29002376001,1133815,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2799,29002376001,1133815,MO,Wastewater,Preliminary treatment,Screening,,Y,
3000,37002002001,1153247,NC,Wastewater,Preliminary treatment,Screening,Y,,Mechanical bar screen
3001,37002002001,1153247,NC,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,Dual train sequencing batch reactors
3002,37002002001,1153247,NC,Wastewater,Solids handling,Biosolids Drying,Y,,Sludge drying beds
3003,37002002001,1153247,NC,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
3215,04002104001,1069583,AZ,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
1752,29003859003,1134020,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
3971,29003859003,1134020,MO,Wastewater,Secondary treatment,"Attached Growth, Aerobic",,Y,SAGR
3972,29003859003,1134020,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
7065,12000000028,3607664,FL,Stormwater,Gray infrastructure,Gray stormwater conveyance,Y,,
2176,29000000269,3607857,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
4042,13000594001,1109402,GA,Wastewater,Preliminary treatment,Screening,Y,,
4043,13000594001,1109402,GA,Wastewater,Disinfection,"Disinfection, UV",Y,,
4044,13000594001,1109402,GA,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
1892,29002489001,1133864,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
2204,29003744001,1134011,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,oxidation ditch
2207,29003744001,1134011,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2203,29003744001,1134011,MO,Wastewater,Preliminary treatment,Screening,Y,,
2205,29003744001,1134011,MO,Wastewater,Disinfection,Dechlorination,Y,,
2208,29003744001,1134011,MO,Wastewater,Solids handling,Biosolids Thickening,Y,,
2206,29003744001,1134011,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
928,29004088001,1233301,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,oxidation ditch
930,29004088001,1233301,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
927,29004088001,1233301,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1942,29002015001,1133633,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
3922,29002015001,1133633,MO,Wastewater,Preliminary treatment,Screening,,Y,
3921,29002015001,1133633,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",,Y,
3923,29002015001,1133633,MO,Wastewater,Secondary treatment,"Attached Growth, Aerobic",,Y,
3924,29002015001,1133633,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
2267,29003198002,1133930,MO,Wastewater,Preliminary treatment,Screening,Y,,
2270,29003198002,1133930,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2269,29003198002,1133930,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
2268,29003198002,1133930,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,
2271,29003198002,1133930,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2272,29003198002,1133930,MO,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
2405,29000000274,3607884,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
2406,29000000274,3607884,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,extended aeration
2407,29000000274,3607884,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2408,29000000274,3607884,MO,Wastewater,Disinfection,Dechlorination,Y,,
3935,29000000274,3607884,MO,Wastewater,Disinfection,"Disinfection, UV",,Y,
2511,29000000279,3607897,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2509,29000000279,3607897,MO,Wastewater,Preliminary treatment,Screening,Y,,septic tank
2510,29000000279,3607897,MO,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,recirculating sand filter
3154,29000000279,3607897,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",,Y,extended aeration
4045,13000578001,1109386,GA,Wastewater,Preliminary treatment,Screening,Y,,
4046,13000578001,1109386,GA,Wastewater,Preliminary treatment,Flow Equalization,Y,,
4047,13000578001,1109386,GA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
3945,04000000130,3608983,AZ,Wastewater,Disinfection,"Disinfection, UV",Y,,
3946,04000000130,3608983,AZ,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2445,29002046004,1133657,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2447,29002046004,1133657,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,oxidation ditch
2448,29002046004,1133657,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2996,29002046004,1133657,MO,Wastewater,Solids handling,Biosolids Mechanical Dewatering,,Y,
2446,29002046004,1133657,MO,Wastewater,Preliminary treatment,Screening,Y,,
2283,29001192001,1133527,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
2284,29001192001,1133527,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,Extended aeration
2285,29001192001,1133527,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2286,29001192001,1133527,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
1302,29001011009,1133250,MO,Wastewater,Preliminary treatment,Screening,Y,,
1303,29001011009,1133250,MO,Wastewater,Secondary treatment,"Activated Sludge, Conventional",Y,,Activated sludge
1306,29001011009,1133250,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
1304,29001011009,1133250,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1305,29001011009,1133250,MO,Wastewater,Secondary treatment,"Activated Sludge, Conventional",Y,,Cascade step re-aeration
2145,29000000526,3607825,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
2143,29000000526,3607825,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2144,29000000526,3607825,MO,Wastewater,Disinfection,Dechlorination,Y,,
2453,29002205001,1133731,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,Extended aeration
2454,29002205001,1133731,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
2455,29002205001,1133731,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
2452,29002205001,1133731,MO,Wastewater,Preliminary treatment,Screening,Y,,
1735,29003048001,1133904,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
1736,29003048001,1133904,MO,Wastewater,Disinfection,Dechlorination,Y,,
1737,29003048001,1133904,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
3832,29003048001,1133904,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",,Y,
224,29001187001,1133511,MO,Wastewater,Preliminary treatment,Screening,Y,,
226,29001187001,1133511,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
227,29001187001,1133511,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
228,29001187001,1133511,MO,Wastewater,Solids handling,Biosolids Drying,Y,,
225,29001187001,1133511,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,oxidation ditch
865,29002493001,1133867,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
3550,04000000127,3608976,AZ,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",,Y,
3549,04000000127,3608976,AZ,Wastewater,Disinfection,"Disinfection, UV",Y,,
3551,04000000128,3608977,AZ,Wastewater,Disinfection,"Disinfection, UV",Y,,
400,29000000048,3607413,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
398,29000000048,3607413,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,extended aeration
397,29000000048,3607413,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
399,29000000048,3607413,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
396,29000000048,3607413,MO,Wastewater,Preliminary treatment,Screening,Y,,
3975,29000000334,3609606,MO,Wastewater,Secondary treatment,"Lagoon, Facultative",Y,,
1605,29000000878,3607597,MO,Wastewater,Preliminary treatment,Screening,Y,,
1606,29000000878,3607597,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1607,29000000878,3607597,MO,Wastewater,Secondary treatment,"Activated Sludge, Extended Aeration",Y,,extended aeration
1604,29000000878,3607597,MO,Wastewater,Preliminary treatment,Flow Equalization,Y,,
1872,29004137001,1134152,MO,Wastewater,Preliminary treatment,Screening,Y,,
1873,29004137001,1134152,MO,Wastewater,Disinfection,"Disinfection, UV",Y,,
1875,29004137001,1134152,MO,Wastewater,Secondary treatment,"Reactor, Sequencing Batch (SBR)",Y,,sequencing batch reactor
1874,29004137001,1134152,MO,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
742,29004590001,1233310,MO,Wastewater,Disinfection,Dechlorination,Y,,
743,29004590001,1233310,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
744,29004590001,1233310,MO,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,recirculating sand filters
3217,04000501002,1069360,AZ,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
797,29003479003,1133971,MO,Wastewater,Disinfection,Dechlorination,Y,,
795,29003479003,1133971,MO,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,
796,29003479003,1133971,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
