"CWNS_ID","FACILITY_ID","STATE_CODE","PERMIT_NUMBER","PERMIT_SOURCE","PERMIT_TYPE"
"17003215001",1114134,IL,IL0021792,NPDES,Individual Permit
"17005020001",1114198,IL,ILG580043,NPDES,General Permit Covered Facility
"17005315001",1114215,IL,IL0022667,NPDES,Individual Permit
"17005320001",1114219,IL,IL0050156,NPDES,Individual Permit
"17005509001",1114238,IL,IL0072478,NPDES,Individual Permit
"18001776001",1120256,IN,IN0040029,NPDES,Individual Permit
"18002020002",1120261,IN,IN0035726,NPDES,Individual Permit
"18002020003",1120262,IN,IN0035718,NPDES,Individual Permit
"18004672001",1120397,IN,IN0021091,NPDES,Individual Permit
"18004931001",1120440,IN,IN0023787,NPDES,Individual Permit
"19000017001",1123467,IA,IA0042731,NPDES,Individual Permit
"19000252001",1123669,IA,IA0020745,NPDES,Individual Permit
"19000467001",1123859,IA,IA0027235,NPDES,Individual Permit
"19000473001",1123864,IA,IA0027871,NPDES,Individual Permit
"19000509001",1123898,IA,IA0020940,NPDES,Individual Permit
"19000755001",1124110,IA,IA0063355,NPDES,Individual Permit
"19000781001",1124130,IA,IA0055301,NPDES,Individual Permit
"19000852001",1124197,IA,IA0033375,NPDES,Individual Permit
"19001022001",1124301,IA,IA0076236,NPDES,Individual Permit
"16000174001",1128699,ID,ID0020001,NPDES,Individual Permit
"20000445001",1130264,KS,KS0047562,NPDES,Individual Permit
"20001229001",1130557,KS,KS0092398,NPDES,Individual Permit
"20000456001",1130275,KS,KS0038954,NPDES,Individual Permit
"20000498007",1130305,KS,KS0119601,NPDES,Individual Permit
"20000627001",1130356,KS,KS0086231,NPDES,Individual Permit
"20000850001",1130415,KS,KS0092037,NPDES,Individual Permit
"20000906001",1130423,KS,KS0116122,NPDES,Individual Permit
"20001116001",1130509,KS,KS0027502,NPDES,Individual Permit
"20001126001",1130516,KS,KS0021911,NPDES,Individual Permit
"29001003023",1133228,MO,MO0097837,NPDES,Individual Permit
"29001028001",1133303,MO,MO0096610,NPDES,Individual Permit
"29001057001",1133337,MO,MO0058246,NPDES,Individual Permit
"29001080001",1133361,MO,MO0028061,NPDES,Individual Permit
"29001105001",1133386,MO,MO0109568,NPDES,Individual Permit
"29001127002",1133407,MO,MO0101087,NPDES,Individual Permit
"29001174001",1133498,MO,MO0045420,NPDES,Individual Permit
"29001238001",1133608,MO,MO0056162,NPDES,Individual Permit
"29002345001",1133793,MO,MO0030791,NPDES,Individual Permit
"29002355001",1133800,MO,MO0087114,NPDES,Individual Permit
"29002381001",1133817,MO,MO0120472,NPDES,Individual Permit
"29002455001",1133849,MO,MO0096202,NPDES,Individual Permit
"29004004001",1134030,MO,MO0114421,NPDES,Individual Permit
"29004157001",1134168,MO,MO0123404,NPDES,Individual Permit
"21000211001",1139642,KY,KY0066575,NPDES,Individual Permit
"21000218001",1139649,KY,KY0020958,NPDES,Individual Permit
"21000262002",1139688,KY,KY0062995,NPDES,Individual Permit
"21000317001",1139728,KY,KYP000056,NPDES,State Individual Non-NPDES Permits
"72000002003",1144022,PR,PR0021237,NPDES,Individual Permit
"72000003004",1144029,PR,PR0020575,NPDES,Individual Permit
"35000055001",1145070,NM,NM0020109,NPDES,Individual Permit
"35000089001",1145099,NM,NM0024830,NPDES,Individual Permit
"31000386001",1145817,NE,NE0023868,NPDES,Individual Permit
"31002564001",1146075,NE,NE0046302,NPDES,Individual Permit
"27000005001",1147897,MN,MN0022683,NPDES,Individual Permit
"27000152001",1148019,MN,MN0046868,NPDES,Individual Permit
"27003715001",1148308,MN,MN0040398,Non-NPDES,Permit not found in NPDES lookup
"27005503001",1148344,MN,MN0021458,NPDES,Individual Permit
"27005513001",1148349,MN,MN0022942,Non-NPDES,Permit not found in NPDES lookup
"27005804001",1148362,MN,MN0023957,NPDES,Individual Permit
"27009402001",1148480,MN,MN0022993,NPDES,Individual Permit
"27009405001",1148483,MN,MN0021628,NPDES,Individual Permit
"38000008001",1151263,ND,ND0022870,NPDES,Individual Permit
"38000048001",1151301,ND,NDG221164,NPDES,General Permit Covered Facility
"38000055001",1151308,ND,NDG320516,NPDES,General Permit Covered Facility
"38000132001",1151379,ND,NDG320672,NPDES,General Permit Covered Facility
"38000212001",1151453,ND,ND0022497,NPDES,Individual Permit
"38000283001",1151523,ND,NDG322446,NPDES,General Permit Covered Facility
"38000329001",1151565,ND,NDG320893,NPDES,General Permit Covered Facility
"37000812001",1153139,NC,NC0023116,NPDES,Individual Permit
"37001401001",1153194,NC,NC0023981,NPDES,Individual Permit
"37002307001",1153255,NC,NC0020737,NPDES,Individual Permit
"37002903002",1153314,NC,NC0026689,NPDES,Individual Permit
"37006001003",1153509,NC,NC0024945,NPDES,Individual Permit
"37006805001",1153582,NC,NC0025241,NPDES,Individual Permit
"37007603001",1153618,NC,NC0025445,NPDES,Individual Permit
"37009607001",1153789,NC,WQ0023934,Non-NPDES,Land Application
"45000614001",1157237,SC,SC0023906,NPDES,Individual Permit
"30000016001",1159088,MT,MTG580020,NPDES,General Permit Covered Facility
"30000025001",1159095,MT,MT0021890,NPDES,Individual Permit
"30000143001",1159192,MT,MT0030597,NPDES,Individual Permit
"30000170001",1159214,MT,MT0024783,NPDES,Individual Permit
"28000255001",1160241,MS,MS0023761,NPDES,Individual Permit
"41000009001",1164264,OR,OR0026140,NPDES,Individual Permit
"41000087001",1164345,OR,OR0022578,NPDES,Individual Permit
"41000148001",1164392,OR,OR0022594,NPDES,Individual Permit
"41000185001",1164417,OR,"102069   ",Non-NPDES,State
"41000240001",1164454,OR,"101500   ",Non-NPDES,State
"47000330001",1166026,TN,TN0025119,NPDES,Individual Permit
"47000760004",1166106,TN,TN0061743,NPDES,Individual Permit
"47001210001",1166182,TN,TN0026158,NPDES,Individual Permit
"47001520001",1166230,TN,TN0020460,NPDES,Individual Permit
"47001535001",1166232,TN,TN0026590,NPDES,Individual Permit
"22000025001",1168167,LA,LA0041009,NPDES,Individual Permit
"22001095001",1168261,LA,LA0098558,NPDES,Individual Permit
"22003415001",1168579,LA,LAG540570,NPDES,General Permit Covered Facility
"40000002001",1172415,OK,OK0028045,NPDES,Individual Permit
"40000012001",1172430,OK,OK0026069,NPDES,Individual Permit
"40000114001",1172525,OK,OK0032239,NPDES,Individual Permit
"06002006001",1175267,CA,CA0037613,NPDES,Individual Permit
"06002015001",1175274,CA,CA0037711,NPDES,Individual Permit
"06002036001",1175294,CA,CA0037702,NPDES,Individual Permit
"06005018001",1175539,CA,CA0077844,NPDES,Individual Permit
"06005329001",1175773,CA,CA0078956,NPDES,Individual Permit
"53000805002",1180852,WA,WA0008024,NPDES,Discharge
"53000985001",1180890,WA,WA0021164,NPDES,Individual Permit
"53001975001",1181019,WA,WA0022489,NPDES,Individual Permit
"53002220001",1181043,WA,WA0002080,NPDES,Discharge
"48001203004",1182978,TX,TX0047058,NPDES,Individual Permit
"48001206001",1182986,TX,TX0020389,NPDES,Individual Permit
"48004360001",1183531,TX,TX0052922,NPDES,Individual Permit
"48005008001",1183570,TX,TX0054194,NPDES,Individual Permit
"48005073001",1183622,TX,TX0023035,NPDES,Individual Permit
"48005080001",1183629,TX,TX0105091,NPDES,Individual Permit
"48005100001",1183648,TX,TX0054585,NPDES,Individual Permit
"48007027002",1183805,TX,TX0027791,NPDES,Individual Permit
"48007046001",1183864,TX,TX0047457,NPDES,Individual Permit
"48007098001",1183920,TX,TX0020052,NPDES,Individual Permit
"09000590002",3603321,CT,CT0100242,NPDES,Individual Permit
"60000000002",3603365,AS,AS0020010,NPDES,Individual Permit
"20001341001",1130606,KS,KS0117102,NPDES,Individual Permit
"29001060001",1133341,MO,MO0056626,NPDES,Individual Permit
"29001175001",1133500,MO,MO0127809,NPDES,Individual Permit
"29002057001",1133664,MO,MO0054518,NPDES,Individual Permit
"29002191001",1133722,MO,MO0058475,NPDES,Individual Permit
"29002418001",1133838,MO,MO0050695,NPDES,Individual Permit
"29003160001",1133926,MO,MO0113930,NPDES,Individual Permit
"29003198001",1133929,MO,MO0028860,NPDES,Individual Permit
"29004005000",1134031,MO,MO0136212,NPDES,Individual Permit
"29004059001",1134076,MO,MO0026361,NPDES,Individual Permit
"29004099001",1134109,MO,MO0055590,NPDES,Individual Permit
"29004149001",1134161,MO,MO0099155,NPDES,Individual Permit
"21000290001",1139708,KY,KY0028410,NPDES,Individual Permit
"21000376003",1139766,KY,KY0025828,NPDES,Individual Permit
"23000014001",1142445,ME,ME0100854,NPDES,Individual Permit
"23000079001",1142517,ME,ME0100749,NPDES,Individual Permit
"23000105001",1142544,ME,ME0101028,NPDES,Individual Permit
"23000151001",1142586,ME,MEU508114,NPDES,Individual Permit
"60000001002",1143996,AS,AS0020010,NPDES,Individual Permit
"72000006002",1144044,PR,PR0026484,NPDES,Individual Permit
"35000095001",1145103,NM,NM0024848,NPDES,Individual Permit
"27000185001",1148048,MN,MN0022250,NPDES,Individual Permit
"27000236001",1148092,MN,MN0022934,NPDES,Individual Permit
"27000362001",1148179,MN,MN0024287,Non-NPDES,Permit not found in NPDES lookup
"27001505001",1148218,MN,MN0023647,Non-NPDES,Permit not found in NPDES lookup
"27009119001",1148456,MN,MN0022527,Non-NPDES,Permit not found in NPDES lookup
"27009204001",1148460,MN,MN0020541,NPDES,Individual Permit
"27009211001",1148462,MN,MN0023426,Non-NPDES,Permit not found in NPDES lookup
"27009906001",1148583,MN,MN0023558,NPDES,Individual Permit
"38000178001",1151423,ND,NDG320125,NPDES,General Permit Covered Facility
"37002501001",1153287,NC,NC0025348,NPDES,Individual Permit
"37005101001",1153465,NC,NC0020389,NPDES,Individual Permit
"37005907001",1153502,NC,NC0035858,NPDES,Individual Permit
"45000149001",1157062,SC,SC0025348,NPDES,Individual Permit
"45000614006",1157240,SC,SC0024261,NPDES,Individual Permit
"30000160001",1159204,MT,MT0022454,NPDES,Individual Permit
"30000203001",1159239,MT,MT0025038,NPDES,Individual Permit
"41000098001",1164355,OR,OR0029891,NPDES,Individual Permit
"41000239001",1164453,OR,"73412    ",Non-NPDES,State
"41000239001",1164453,OR,OR0020389,NPDES,Individual Permit
"41000245001",1164459,OR,OR0023302,NPDES,Individual Permit
"47000405001",1166039,TN,TN0021946,NPDES,Individual Permit
"47000630002",1166072,TN,TN0030899,NPDES,Individual Permit
"47000635001",1166073,TN,TN0064238,NPDES,Individual Permit
"47000905002",1166130,TN,TN0020079,NPDES,Individual Permit
"47001530001",1166231,TN,TN0064971,NPDES,Individual Permit
"47003002001",1166257,TN,SOP-88069,Non-NPDES,State - Other
"22000325001",1168192,LA,LA0038407,NPDES,Individual Permit
"22003144001",1168407,LA,LAG560102,NPDES,General Permit Covered Facility
"22003421001",1168585,LA,LA0043915,NPDES,Individual Permit
"40000025001",1172446,OK,OK0021521,NPDES,Individual Permit
"40000078001",1172496,OK,OK0027731,NPDES,Individual Permit
"40000120001",1172532,OK,OK0026077,NPDES,Individual Permit
"06002032003",1175289,CA,CA0037664,NPDES,Individual Permit
"06002044004",1175304,CA,CA0038628,NPDES,Individual Permit
"06005035001",1175556,CA,CA0078034,NPDES,Individual Permit
"06009036001",1176075,CA,CA0107492,NPDES,Individual Permit
"53001350001",1180950,WA,WA0024350,NPDES,Individual Permit
"53002470001",1181073,WA,ST0009000,Non-NPDES,State
"48000133001",1182819,TX,TX0023370,NPDES,Individual Permit
"48002006001",1183109,TX,TX10609-1,Non-NPDES,Permit not found in NPDES lookup
"48003016001",1183180,TX,TX0055522,NPDES,Individual Permit
"48003088002",1183238,TX,TX0025879,NPDES,Individual Permit
"48003113001",1183258,TX,TX0024228,NPDES,Individual Permit
"48004041001",1183360,TX,TX0054526,Non-NPDES,Permit not found in NPDES lookup
"48004054001",1183372,TX,TX0087360,NPDES,Individual Permit
"48004090001",1183399,TX,TX0126179,NPDES,Individual Permit
"48004092001",1183401,TX,TX0047155,NPDES,Individual Permit
"48004287001",1183500,TX,TX0020567,NPDES,Individual Permit
"48004372001",1183540,TX,TX0073032,NPDES,Individual Permit
"48005025002",1183585,TX,TX0025364,NPDES,Individual Permit
"48005078001",1183627,TX,TX0054208,NPDES,Individual Permit
"48006046001",1183708,TX,TX0057002,Non-NPDES,Permit not found in NPDES lookup
"48006054001",1183713,TX,TX0023574,NPDES,Individual Permit
"48007031003",1183811,TX,TX0071447,NPDES,Individual Permit
"48007039005",1183823,TX,TX0063061,NPDES,Individual Permit
"48008040001",1184387,TX,TX0034452,NPDES,Individual Permit
"48008047002",1184394,TX,TX0077232,NPDES,Individual Permit
"48009517001",1184518,TX,TX13020-1,Non-NPDES,Permit not found in NPDES lookup
"51000124001",1192704,VA,VA0020281,NPDES,Individual Permit
"56000067001",1194824,WY,WY0025895,Non-NPDES,Permit not found in NPDES lookup
"48007506001",1184110,TX,TX0046841,NPDES,Individual Permit
"48007535001",1184129,TX,TX0022853,NPDES,Individual Permit
"48007702001",1184224,TX,TX0075183,NPDES,Individual Permit
"48008045001",1184392,TX,TX0053074,NPDES,Individual Permit
"48008062001",1184404,TX,TX0023183,NPDES,Individual Permit
"51000155001",1192726,VA,VA0025658,NPDES,Individual Permit
"56000014001",1194783,WY,WY0021491,Non-NPDES,Permit not found in NPDES lookup
"42004060001",1196274,PA,PA0026727,NPDES,Individual Permit
"42005058001",1196547,PA,PA0027243,NPDES,Individual Permit
"55000590001",1206089,WI,WI0031658,NPDES,Individual Permit
"55001150001",1206155,WI,WI0020958,NPDES,Individual Permit
"55001970001",1206270,WI,WI0020885,NPDES,Individual Permit
"55002837001",1206391,WI,WI0061051,NPDES,Individual Permit
"55003760001",1206545,WI,WI0020494,NPDES,Individual Permit
"55003880001",1206559,WI,WI0021091,NPDES,Individual Permit
"55004270001",1206609,WI,WI0021555,NPDES,Individual Permit
"55005430001",1206748,WI,WI0029688,NPDES,Individual Permit
"24000054001",1214311,MD,MD0054348,NPDES,Individual Permit
"02000295001",1216429,AK,AK000-031,Non-NPDES,Permit not found in NPDES lookup
"36003119004",1220562,NY,NY0030716,NPDES,Individual Permit
"36003126001",1220569,NY,NY0109096,NPDES,Individual Permit
"36003129001",1220572,NY,NY0029351,NPDES,Individual Permit
"36006019001",1220948,NY,NY0034771,NPDES,Individual Permit
"36007150001",1221143,NY,NY0105007,NPDES,Individual Permit
"36008048002",1221247,NY,NY0020311,NPDES,Individual Permit
"48000003001",1227737,TX,TX0075591,NPDES,Individual Permit
"48001214001",1227772,TX,TX0027472,NPDES,Individual Permit
"48003009001",1227803,TX,TX0058084,NPDES,Individual Permit
"48003065001",1227809,TX,TX0023175,NPDES,Individual Permit
"27009210001",1231560,MN,MNG580138,NPDES,General Permit Covered Facility
"36009063001",1232187,NY,NY0031003,NPDES,Individual Permit
"17006513001",1232751,IL,IL0029149,NPDES,Individual Permit
"29002443001",1233257,MO,MO0039691,NPDES,Individual Permit
"29002453001",1233258,MO,MO0041106,NPDES,Individual Permit
"29004066001",1233298,MO,MO0093084,NPDES,Individual Permit
"18001619001",1234185,IN,IN0039403,NPDES,Individual Permit
"18004772001",1234210,IN,IN0020702,NPDES,Individual Permit
"47001390001",1235080,TN,TN0062154,NPDES,Individual Permit
"40000467001",1236877,OK,OKG580054,NPDES,General Permit Covered Facility
"40000630001",1236885,OK,OK0027774,NPDES,Individual Permit
"30000050001",1238239,MT,MT0022641,NPDES,Individual Permit
"53000895001",1238906,WA,WA0020567,NPDES,Individual Permit
"26002055001",1239219,MI,MI0021377,NPDES,Individual Permit
"38000004001",1239315,ND,ND0023370,NPDES,Individual Permit
"12000094002",1239617,FL,FLR04E047,NPDES,General Permit Covered Facility
"33000048001",2868519,NH,NH0100919,NPDES,Individual Permit
"37004308001",2881035,NC,NC0088366,NPDES,Individual Permit
"18000901001",2908284,IN,IN0022781,NPDES,Individual Permit
"06022092001",2937482,CA,CA0000000,Non-NPDES,Permit not found in NPDES lookup
"18000012001",2941223,IN,IN0058025,NPDES,Individual Permit
"54004706001",2982042,WV,WV0024856,NPDES,Individual Permit
"54002002001",2985142,WV,WV0035637,NPDES,Individual Permit
"48001220001",3008982,TX,TX0047562,NPDES,Individual Permit
"02000500008",3064708,AK,"0032DB039",Non-NPDES,State
"02000500008",3064708,AK,AK1279032,Non-NPDES,Permit not found in NPDES lookup
"54001504011",3089052,WV,WV0101729,NPDES,Individual Permit
"40000405001",3139748,OK,OKG580023,Non-NPDES,Permit not found in NPDES lookup
"48071214001",3149060,TX,TX12877-1,Non-NPDES,Permit not found in NPDES lookup
"22009079031",3188893,LA,LAG540603,NPDES,General Permit Covered Facility
"04002801013",3200552,AZ,AZG2002-0,NPDES,Storm Water General
"04002801013",3200552,AZ,MS4200218,Non-NPDES,State
"13000753002",3364355,GA,GA0046655,NPDES,Individual Permit
"34050232102",3383497,NJ,NJ0051705,Non-NPDES,Permit not found in NPDES lookup
"08000122601",3418658,CO,CO0040037,NPDES,Individual Permit
"08000082701",3418753,CO,COG582041,Non-NPDES,Permit not found in NPDES lookup
"06005294001",3478111,CA,CA0081744,NPDES,Individual Permit
"12000002002",3500096,FL,FLR04E006,NPDES,General Permit Covered Facility
"08209000105",3500257,CO,CO0021539,NPDES,Individual Permit
"08209000126",3500278,CO,CO0020826,NPDES,Individual Permit
"08209000146",3501020,CO,COX631006,NPDES,General Permit Covered Facility
"53200802034",3506580,WA,WAR045515,NPDES,General Permit Covered Facility
"48001389001",3512856,TX,TX0128465,NPDES,Individual Permit
"54002007002",3513323,WV,WVR030031,NPDES,General Permit Covered Facility
"39000088006",3518817,OH,OH0136247,NPDES,Individual Permit
"17000672003",3521639,IL,IL0070688,NPDES,Individual Permit
"53002012003",3525756,WA,WAR044502,NPDES,Individual Permit
"09000170003",3601480,CT,CT0100374,NPDES,Individual Permit
"35000050002",3601595,NM,DP916,Non-NPDES,State
"09000370002",3601698,CT,CT0100161,NPDES,Individual Permit
"34007083002",3601709,NJ,NJ0138827,Non-NPDES,State - Land Application
"55000008001",1206002,WI,WI0031747,NPDES,Individual Permit
"55002720001",1206376,WI,WI0031917,NPDES,Individual Permit
"55002781001",1206382,WI,WI0024597,NPDES,Individual Permit
"55003640001",1206527,WI,WI0020940,NPDES,Individual Permit
"55005060001",1206706,WI,WI0029971,NPDES,Individual Permit
"55007221001",1206793,WI,WI0020842,NPDES,Individual Permit
"55009789001",1206955,WI,WI0031577,NPDES,Individual Permit
"24000065008",1214359,MD,MD0052248,NPDES,Individual Permit
"24000071011",1214379,MD,MD0003221,NPDES,Individual Permit
"02000246001",1216407,AK,AK000-021,Non-NPDES,Permit not found in NPDES lookup
